index,Date,Open,High,Low,Close,Adj Close,Volume,var1(t-5),var1(t-4),var1(t-3),var1(t-2),var1(t-1),previous-close,movement,movement01,Unnamed: 0,polarity_score,"('polarity_score', 0)","('polarity_score', 1)","('polarity_score', 2)","('polarity_score', 3)","('polarity_score', 4)","('polarity_score', 5)","('polarity_score', 6)","('polarity_score', 7)","('polarity_score', 8)","('polarity_score', 9)","('polarity_score', 10)","('polarity_score', 11)","('polarity_score', 12)","('polarity_score', 13)","('polarity_score', 14)","('polarity_score', 15)","('polarity_score', 16)","('polarity_score', 17)","('polarity_score', 18)","('polarity_score', 19)","('polarity_score', 20)","('polarity_score', 21)","('polarity_score', 22)","('polarity_score', 23)",Date,next-movement,next-movement01,down,up
26,26,2016-02-09,94.29,95.94,93.93,94.99,89.52,44331200.0,94.48,96.35,96.6,94.02,95.01,95.01,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
27,27,2016-02-10,95.92,96.35,94.1,94.27,88.84,42343600.0,96.35,96.6,94.02,95.01,94.99,94.99,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
28,28,2016-02-11,93.79,94.72,92.59,93.7,88.3,50074700.0,96.6,94.02,95.01,94.99,94.27,94.27,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
29,29,2016-02-12,94.19,94.5,93.01,93.99,88.57,40351400.0,94.02,95.01,94.99,94.27,93.7,93.7,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
30,30,2016-02-16,95.02,96.85,94.61,96.64,91.07,49057900.0,95.01,94.99,94.27,93.7,93.99,93.99,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
31,31,2016-02-17,96.67,98.21,96.15,98.12,92.46,44863200.0,94.99,94.27,93.7,93.99,96.64,96.64,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
32,32,2016-02-18,98.84,98.89,96.09,96.26,90.71,39021000.0,94.27,93.7,93.99,96.64,98.12,98.12,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
33,33,2016-02-19,96.0,96.76,95.8,96.04,90.5,35374200.0,93.7,93.99,96.64,98.12,96.26,96.26,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
34,34,2016-02-22,96.31,96.9,95.92,96.88,91.3,34280800.0,93.99,96.64,98.12,96.26,96.04,96.04,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
35,35,2016-02-23,96.4,96.5,94.55,94.69,89.23,31942600.0,96.64,98.12,96.26,96.04,96.88,96.88,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
36,36,2016-02-24,93.98,96.38,93.32,96.1,90.56,36255700.0,98.12,96.26,96.04,96.88,94.69,94.69,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
37,37,2016-02-25,96.05,96.76,95.25,96.76,91.18,27582700.0,96.26,96.04,96.88,94.69,96.1,96.1,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
38,38,2016-02-26,97.2,98.02,96.58,96.91,91.32,28991100.0,96.04,96.88,94.69,96.1,96.76,96.76,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
39,39,2016-02-29,96.86,98.23,96.65,96.69,91.12,35216300.0,96.88,94.69,96.1,96.76,96.91,96.91,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
40,40,2016-03-01,97.65,100.77,97.42,100.53,94.74,50407100.0,94.69,96.1,96.76,96.91,96.69,96.69,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
41,41,2016-03-02,100.51,100.89,99.64,100.75,94.94,33169600.0,96.1,96.76,96.91,96.69,100.53,100.53,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
42,42,2016-03-03,100.58,101.71,100.45,101.5,95.65,36955700.0,96.76,96.91,96.69,100.53,100.75,100.75,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
43,43,2016-03-04,102.37,103.75,101.37,103.01,97.07,46055100.0,96.91,96.69,100.53,100.75,101.5,101.5,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
44,44,2016-03-07,102.39,102.83,100.96,101.87,96.0,35828900.0,96.69,100.53,100.75,101.5,103.01,103.01,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
45,45,2016-03-08,100.78,101.76,100.4,101.03,95.21,31561900.0,100.53,100.75,101.5,103.01,101.87,101.87,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
46,46,2016-03-09,101.31,101.58,100.27,101.12,95.29,27201700.0,100.75,101.5,103.01,101.87,101.03,101.03,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
47,47,2016-03-10,101.41,102.24,100.15,101.17,95.34,33513600.0,101.5,103.01,101.87,101.03,101.12,101.12,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
48,48,2016-03-11,102.24,102.28,101.5,102.26,96.37,27408200.0,103.01,101.87,101.03,101.12,101.17,101.17,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
49,49,2016-03-14,101.91,102.91,101.78,102.52,96.61,25076100.0,101.87,101.03,101.12,101.17,102.26,102.26,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
50,50,2016-03-15,103.96,105.18,103.85,104.58,98.55,40067700.0,101.03,101.12,101.17,102.26,102.52,102.52,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
51,51,2016-03-16,104.61,106.31,104.59,105.97,99.86,38303500.0,101.12,101.17,102.26,102.52,104.58,104.58,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
52,52,2016-03-17,105.52,106.47,104.96,105.8,99.7,34420700.0,101.17,102.26,102.52,104.58,105.97,105.97,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
53,53,2016-03-18,106.34,106.5,105.19,105.92,99.82,44205200.0,102.26,102.52,104.58,105.97,105.8,105.8,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
54,54,2016-03-21,105.93,107.65,105.14,105.91,99.81,35502700.0,102.52,104.58,105.97,105.8,105.92,105.92,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
55,55,2016-03-22,105.25,107.29,105.21,106.72,100.57,32444400.0,104.58,105.97,105.8,105.92,105.91,105.91,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
56,56,2016-03-23,106.48,107.07,105.9,106.13,100.01,25703500.0,105.97,105.8,105.92,105.91,106.72,106.72,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
57,57,2016-03-24,105.47,106.25,104.89,105.67,99.58,26133000.0,105.8,105.92,105.91,106.72,106.13,106.13,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
58,58,2016-03-28,106.0,106.19,105.06,105.19,99.13,19411400.0,105.92,105.91,106.72,106.13,105.67,105.67,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
59,59,2016-03-29,104.89,107.79,104.88,107.68,101.47,31190100.0,105.91,106.72,106.13,105.67,105.19,105.19,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
60,60,2016-03-30,108.65,110.42,108.6,109.56,103.25,45601100.0,106.72,106.13,105.67,105.19,107.68,107.68,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
61,61,2016-03-31,109.72,109.9,108.88,108.99,102.71,25888400.0,106.13,105.67,105.19,107.68,109.56,109.56,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
62,62,2016-04-01,108.78,110.0,108.2,109.99,103.65,25874000.0,105.67,105.19,107.68,109.56,108.99,108.99,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
63,63,2016-04-04,110.42,112.19,110.27,111.12,104.72,37356200.0,105.19,107.68,109.56,108.99,109.99,109.99,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
64,64,2016-04-05,109.51,110.73,109.42,109.81,103.48,26578700.0,107.68,109.56,108.99,109.99,111.12,111.12,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
65,65,2016-04-06,110.23,110.98,109.2,110.96,104.56,26404100.0,109.56,108.99,109.99,111.12,109.81,109.81,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
66,66,2016-04-07,109.95,110.42,108.12,108.54,102.28,31801900.0,108.99,109.99,111.12,109.81,110.96,110.96,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
67,67,2016-04-08,108.91,109.77,108.17,108.66,102.4,23581700.0,109.99,111.12,109.81,110.96,108.54,108.54,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
68,68,2016-04-11,108.97,110.61,108.83,109.02,102.74,29407500.0,111.12,109.81,110.96,108.54,108.66,108.66,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
69,69,2016-04-12,109.34,110.5,108.66,110.44,104.07,27232300.0,109.81,110.96,108.54,108.66,109.02,109.02,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
70,70,2016-04-13,110.8,112.34,110.8,112.04,105.58,33257300.0,110.96,108.54,108.66,109.02,110.44,110.44,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
71,71,2016-04-14,111.62,112.39,111.33,112.1,105.64,25473900.0,108.54,108.66,109.02,110.44,112.04,112.04,up,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,up,1.0,0,1
72,72,2016-04-15,112.11,112.3,109.73,109.85,103.52,46939000.0,108.66,109.02,110.44,112.04,112.1,112.1,down,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,down,0.0,1,0
